name,type,lat,lng,address,rating,reviews,budget,time_h,mood,description,popular,source
Mokhampura Well,Stepwell,25.2631,74.6889,Mokhampura Ajmer Rajasthan,4.0,12,Regular,1.0,Cultural,Rural stepwell known for daily water gathering,No,Local Blogs
Kaliyara Dargah,Dargah,27.601,74.9102,Kaliyara Sikar Rajasthan,4.1,29,Regular,1.3,Spiritual,Sufi shrine with annual Urs and Sufi music,No,Local Guide
Jhor Sand Patch,Nature,27.0335,72.5097,Jhor Barmer Rajasthan,4.1,16,Regular,1.5,Adventure,Dune site great for sunrise folk tales,No,Travel Blogs
Thikarda Baori,Stepwell,26.5323,74.0104,Thikarda Ajmer Rajasthan,4.0,13,Regular,1.0,Cultural,Village baori surrounded by mango and neem trees,No,Local Guide
Undri Talab,Lake,24.3142,74.0631,Undri Chittorgarh Rajasthan,4.0,14,Regular,1.3,Relaxation,Scenic waterbody famous for lush monsoons and quiet,No,Local Blogs
Surwal Lake,Lake,26.0337,76.3748,Surwal Sawai Madhopur Rajasthan,4.2,72,Regular,1.3,Relaxation,Birding paradise beside rural hamlet,No,TripAdvisor
Jaitaran Fort,Fort,26.201,73.9366,Jaitaran Pali Rajasthan,4.0,13,Regular,1.6,Adventure,Desert fort now used for annual fairs,No,Local Guide
Aayalpura Garden,Park,24.6551,74.6515,Aayalpura Chittorgarh Rajasthan,4.1,21,Regular,1.3,Family,Garden space for local events and late day picnics,No,Local Blogs
Bhuka Stepwell,Stepwell,25.7005,73.3397,Bhuka Rajsamand Rajasthan,4.0,11,Regular,1.0,Cultural,Important water source for village with carved entry,No,Local Guide
Kishoraipatan Sand Patch,Nature,25.3127,75.9395,Kishoraipatan Bundi Rajasthan,4.1,13,Regular,1.5,Relaxation,Photo-friendly sand flats near river,No,Travel Blogs
Rani Bagh,Park,25.1658,75.8491,Kota Rajasthan,4.2,110,Regular,1.3,Family,City park for evening walks and family fun,No,TripAdvisor
Shree Durga Mandir,Temple,23.9592,74.2958,Durga Banswara Rajasthan,4.1,27,Regular,1.2,Spiritual,Rural temple honored by both tribal and local villagers,No,Local Guide
Fatehgarh Wildlife Spot,Nature,24.5952,73.6636,Fatehgarh Udaipur Rajasthan,4.0,13,Regular,1.6,Relaxation,Popular with locals for open sunrise animal sightings,No,Local Guide
Kalwas Garden,Park,27.0179,75.7711,Kalwas Sikar Rajasthan,4.1,41,Regular,1.3,Family,Village garden with seasonal flowers and shade,No,Local Blogs
Phulia Dargah,Dargah,25.4117,73.5341,Phulia Rajsamand Rajasthan,4.1,15,Regular,1.3,Spiritual,Old Sufi shrine central to annual urs,No,Local Guide
Mati Dungri Lake,Lake,24.9347,73.1428,Mati Dungri Udaipur Rajasthan,4.0,18,Regular,1.3,Relaxation,Natural lake in stony forest clearing,No,Travel Blogs
Kherli Haveli,Haveli,27.1048,77.0387,Kherli Bharatpur Rajasthan,4.1,14,Regular,1.2,Cultural,Small haveli with decorated walls and festival lights,No,Local Guide
Morvi Sand Patch,Nature,25.1093,73.1225,Morvi Pali Rajasthan,4.0,13,Regular,1.5,Relaxation,Open ground for camel herders and rural games,No,Local Blogs
Samavati Temple,Temple,25.3029,74.6847,Samavati Chittorgarh Rajasthan,4.0,22,Regular,1.2,Spiritual,Fair site temple revered for its annual processions,No,Local Guide
Mandana Painted Havelis,Haveli,25.1698,75.0496,Mandana Kota Rajasthan,4.0,13,Regular,1.2,Cultural,Village mansions famed for mandana art and colors,No,Travel Blogs
Kuchaman Baori,Stepwell,27.1447,73.9641,Kuchaman Nagaur Rajasthan,4.1,18,Regular,1.0,Cultural,Stepwell in town square used in festivals,No,Local Guide
Pachar Dunes,Nature,27.0486,75.3139,Pachar Sikar Rajasthan,4.0,12,Regular,1.5,Adventure,Quiet dunes on rural border ideal for sunset views,No,Local Blogs
Ghaghat Baori,Stepwell,24.7029,74.1808,Ghaghat Udaipur Rajasthan,4.0,11,Regular,1.0,Cultural,Ancient stepwell by the edge of wild grass,No,Local Guide
Padampura Nandni Talao,Lake,27.029,75.5463,Padampura Jaipur Rajasthan,4.0,13,Regular,1.3,Relaxation,Small town lake used by local cattle and farmers,No,Local Blogs
Jhadol Dam,Nature,24.8834,73.6823,Jhadol Udaipur Rajasthan,4.1,33,Regular,1.4,Relaxation,Popular recreation area among forested hills,No,TripAdvisor
Kanpura Market,Market,24.8231,73.3922,Kanpura Rajsamand Rajasthan,4.1,21,Regular,1.2,Shopping,Local hub for rural farm and home wares,No,Local Guide
Tikawara Well,Stepwell,24.6899,74.2325,Tikawara Banswara Rajasthan,4.0,12,Regular,1.0,Cultural,Folk well for community use every monsoon,No,Travel Blogs
Bhadri Park,Park,24.4182,77.0236,Bhadri Baran Rajasthan,4.0,14,Regular,1.3,Family,Green patch with swings for kids in rural setting,No,Local Guide
Lakheri Sand Patch,Nature,25.6635,76.1762,Lakheri Bundi Rajasthan,4.0,13,Regular,1.5,Relaxation,Open sand for cattle fairs and Holi play,No,Local Blogs
Janwa Baori,Stepwell,25.249,73.3176,Janwa Rajsamand Rajasthan,4.1,19,Regular,1.0,Cultural,Water source for herders and villagers with simple stonework,No,Local Guide
Uchana Dam,Nature,26.6679,74.3931,Uchana Ajmer Rajasthan,4.0,17,Regular,1.4,Relaxation,Rainfed dam serving as birding site,No,Local Guide
Khurbet Market,Market,28.1632,74.9373,Khurbet Churu Rajasthan,4.1,11,Regular,1.2,Shopping,Small bazaar for livestock and rural home supplies,No,Local Blogs
Balawas Garden,Park,28.6065,75.8051,Balawas Jhunjhunu Rajasthan,4.0,13,Regular,1.3,Family,Community park with swings and greenery for locals,No,Local Guide
Kanshipur Shiva Temple,Temple,27.9123,75.1912,Kanshipur Churu Rajasthan,4.1,18,Regular,1.2,Spiritual,Shiva temple famed for fairs and monsoon dances,No,Travel Blogs
Ravan Ka Kund,Stepwell,27.0581,73.7278,Ravan Nagaur Rajasthan,4.1,14,Regular,1.0,Cultural,Traditional stepwell shrouded by local legends,No,Local Guide
Bhapura Fort,Fort,24.9105,74.0253,Bhapura Chittorgarh Rajasthan,4.1,15,Regular,1.6,Adventure,Hilltop ruin with scenic panorama and village tales,No,Local Guide
Bambhalia Lake,Lake,24.8133,73.0475,Bambhalia Udaipur Rajasthan,4.0,19,Regular,1.3,Relaxation,Quiet lake for fishing boating and watching herons,No,Local Blogs
Mandana Village,Village,25.1688,75.0503,Mandana Kota Rajasthan,4.1,23,Regular,1.4,Cultural,Hamlet known for wall paintings and Holi folk art,No,Travel Blogs
Sunari Stepwell,Stepwell,28.0833,75.2517,Sunari Jhunjhunu Rajasthan,4.0,11,Regular,1.0,Cultural,Old baori used in local monsoon festival,No,Local Guide
Badal Mahal Ghat,Ghat,24.5836,73.6849,Udaipur Udaipur Rajasthan,4.2,103,Regular,1.2,Relaxation,Lakeside steps for boaters and festival bathing,No,TripAdvisor
Didwana Salt Flats,Nature,27.3717,74.5861,Didwana Nagaur Rajasthan,4.1,62,Regular,1.6,Relaxation,Expansive salt flat with wild birds after monsoon,No,Local Blogs
Khariya Jain Temple,Temple,26.6384,73.4292,Khariya Jodhpur Rajasthan,4.0,13,Regular,1.2,Spiritual,Peaceful Jain temple decorated with rural murals,No,Jain Info
Bhap Sand Dunes,Nature,27.1621,73.3426,Bhap Jodhpur Rajasthan,4.2,28,Regular,1.7,Adventure,Rolling sand dunes ideal for camel rides and rural fairs,No,Local Guide
Mau Surya Mandir,Temple,24.5883,74.3412,Mau Pratapgarh Rajasthan,4.1,19,Regular,1.1,Spiritual,Ancient sun temple visited by local families,No,Local Blogs
Barod Market,Market,24.5691,76.4892,Barod Jhalawar Rajasthan,4.1,24,Regular,1.2,Shopping,Traditional market trading in pulses and crafts,No,Local Guide
Dewali Well,Stepwell,24.6931,74.3196,Dewali Chittorgarh Rajasthan,4.0,13,Regular,1.0,Cultural,Deep rural stepwell shaded by old trees,No,Local Blogs
Rupaheri Fort,Fort,25.8494,76.4141,Rupaheri Tonk Rajasthan,4.1,22,Regular,1.5,Adventure,Historic stronghold with tales of Rajput warriors,No,Local Guide
Malpura Lake,Lake,26.2924,75.3732,Malpura Tonk Rajasthan,4.0,18,Regular,1.3,Relaxation,Small lake known for teal herons and sunset walks,No,Travel Blogs
Lakdesar Baori,Stepwell,26.9879,73.645,Lakdesar Bikaner Rajasthan,4.0,14,Regular,1.0,Cultural,Village baori rebuilt by local artisans in 19th century,No,Local Guide
Salawati Temple,Temple,25.8451,73.7832,Salawati Pali Rajasthan,4.1,16,Regular,1.1,Spiritual,Family temple for annual fairs in farming region,No,Local Blogs
Jagpura Garden,Park,25.0637,73.7178,Jagpura Rajsamand Rajasthan,4.1,31,Regular,1.3,Family,Rural park with play equipment and walking paths,No,Local Guide
Pachanada Baori,Stepwell,23.9937,74.8274,Pachanada Banswara Rajasthan,4.0,12,Regular,1.0,Cultural,Old stepwell in the heart of tribal settlement,No,Local Blogs
Ramsinga Fort,Fort,28.1231,75.1389,Ramsinga Churu Rajasthan,4.2,21,Regular,1.5,Adventure,Windblown hill fort with panoramic sandy vistas,No,Local Guide
Raholi Kund,Lake,26.3205,73.7113,Raholi Pali Rajasthan,4.0,15,Regular,1.3,Relaxation,Remote lake surrounded by acacia thickets and foxes,No,Travel Blogs
Bhankari Baori,Stepwell,28.1063,75.9907,Bhankari Sikar Rajasthan,4.0,13,Regular,1.0,Cultural,Village baori site of monsoon water rituals,No,Local Guide
Japad Sand Patch,Nature,25.8819,73.2635,Japan Rajsamand Rajasthan,4.0,12,Regular,1.5,Adventure,Desert patch used for cattle crossings and shepherd trails,No,Local Blogs
Malsisar Well,Stepwell,28.5386,75.2593,Malsisar Jhunjhunu Rajasthan,4.0,13,Regular,1.0,Cultural,Shekhawati village well known for its annual rituals,No,Travel Blogs
Bhadra Bazaar,Market,28.1515,75.1641,Bhadra Hanumangarh Rajasthan,4.1,18,Regular,1.2,Shopping,Bustling street market supplying farm gear and fabrics,No,Local Guide
Chiryu Mata Mandir,Temple,24.9057,74.0632,Chiryu Udaipur Rajasthan,4.1,17,Regular,1.2,Spiritual,Hilltop goddess shrine watched by silver mementos,No,Local Blogs
Nagla Haveli,Haveli,26.7781,74.1992,Nagla Ajmer Rajasthan,4.0,12,Regular,1.2,Cultural,Traditional mansion with peacock mural entry,No,Travel Blogs
Savoli Lake,Lake,24.2591,74.4931,Savoli Dungarpur Rajasthan,4.0,14,Regular,1.3,Relaxation,Peaceful village pond attracting kingfishers and ducks,No,Local Guide
Akal Mati Stepwell,Stepwell,26.7559,73.8251,Akal Jodhpur Rajasthan,4.1,13,Regular,1.0,Cultural,Quiet baori rebuilt last century for summer use,No,Local Blogs
Khera Mela Field,Festival,25.0121,75.3324,Khera Bundi Rajasthan,4.1,33,Regular,2.0,Family,Fairgrounds for annual cattle fair and folk dance,No,Local Guide
Chhapra Painted Haveli,Haveli,28.9941,75.2062,Chhapra Sikar Rajasthan,4.1,13,Regular,1.2,Cultural,Delicate fresco-covered walls with village tales,No,Travel Blogs
Bhaleri Lake,Lake,28.6298,75.3031,Bhaleri Churu Rajasthan,4.0,16,Regular,1.3,Relaxation,Town lake used for ritual baths and migratory birds,No,Local Guide
Rampura Dargah,Dargah,27.2702,74.0997,Rampura Nagaur Rajasthan,4.1,20,Regular,1.3,Spiritual,Sufi shrine busy during annual Urs night prayers,No,Local Blogs
Bissau Fort,Fort,28.2468,75.0765,Bissau Jhunjhunu Rajasthan,4.0,24,Regular,1.6,Adventure,Shekhawati hill fort seen from desert fields,No,Local Guide
Chhapra Baori,Stepwell,25.9343,73.1665,Chhapra Pali Rajasthan,4.0,11,Regular,1.0,Cultural,Small baori for cattle herders and desert dwellers,No,Travel Blogs
Mahua Park,Park,25.4748,76.9776,Mahua Dausa Rajasthan,4.2,36,Regular,1.3,Family,Green park serving local community and school events,No,Local Guide
Daulatgarh Haveli,Haveli,27.9065,75.2931,Daulatgarh Sikar Rajasthan,4.0,12,Regular,1.2,Cultural,Old family home with geometric murals and arches,No,Travel Blogs
Santokhgarh Salt Patch,Nature,29.5657,74.5663,Santokhgarh Hanumangarh Rajasthan,4.0,13,Regular,1.5,Relaxation,Widely spread salty flats with sheep pasture,No,Local Blogs
Bapji Ka Talab,Lake,26.0112,74.2631,Bhapji Ajmer Rajasthan,4.0,14,Regular,1.3,Relaxation,Fishing lake in fields surrounded by neem groves,No,Local Guide
Charan Sand Dune,Nature,27.6022,72.2833,Charan Jaisalmer Rajasthan,4.2,21,Regular,1.7,Adventure,Sandy ridge site of monsoon winds and camel crossings,No,Local Blogs
Bhadota Village,Village,26.6043,74.3097,Bhadota Pali Rajasthan,4.1,15,Regular,1.4,Cultural,Hamlet known for festooned gates and cowherd songs,No,Travel Blogs
Singhawal Well,Stepwell,26.7892,72.9907,Singhawal Jodhpur Rajasthan,4.0,11,Regular,1.0,Cultural,Baori still used by nomad families,No,Local Guide
Tanchha Haveli,Haveli,25.4588,75.7289,Tanchha Ajmer Rajasthan,4.0,10,Regular,1.2,Cultural,Old mud mansion with rural gatherings in courtyard,No,Travel Blogs
Rangpur Dam,Nature,25.4601,74.1557,Rangpur Bhilwara Rajasthan,4.1,14,Regular,1.4,Relaxation,Irrigation dam attracting herons and cattle,No,Local Guide
Pipla Well,Stepwell,27.2917,75.0471,Pipla Jhunjhunu Rajasthan,4.0,11,Regular,1.0,Cultural,Community stepwell for market and festivals,No,Local Blogs
Jaitpur Temple,Temple,25.1426,74.2068,Jaitpur Bundi Rajasthan,4.1,18,Regular,1.2,Spiritual,Historic village temple surrounded by groves,No,Local Guide
Gulab Sagar Lake,Lake,26.3021,73.0201,Jodhpur Jodhpur Rajasthan,4.3,250,Regular,1.3,Relaxation,Ancient city lake known for birdlife and ghats,No,TripAdvisor
Kasli Painted Haveli,Haveli,28.0087,75.3152,Kasli Sikar Rajasthan,4.1,13,Regular,1.2,Cultural,Art rich mansion with peacock decor and murals,No,Travel Blogs
Kanpura Park,Park,23.8321,74.2181,Kanpura Banswara Rajasthan,4.0,16,Regular,1.3,Family,Urban park with swings and shaded lawn,No,Local Guide
Mokham Baori,Stepwell,25.2229,73.8192,Mokham Rajsamand Rajasthan,4.0,13,Regular,1.0,Cultural,Baori with carved entry used in annual festivals,No,Travel Blogs
Bhopatgarh Fort,Fort,25.4098,73.8907,Bhopatgarh Rajsamand Rajasthan,4.0,20,Regular,1.5,Adventure,Remote stronghold commanding fields and rivers,No,Local Guide
Ghadholi Stepwell,Stepwell,25.0072,74.2361,Ghadholi Bhilwara Rajasthan,4.0,12,Regular,1.0,Cultural,Village baori beside cattle tracks and peach blooms,No,Local Guide
Aklera Bazaar,Market,24.4168,76.5647,Aklera Jhalawar Rajasthan,4.0,19,Regular,1.2,Shopping,Rural market selling wheat lentils and cotton,No,Local Blogs
Beela Fort,Fort,25.6977,74.0114,Beela Bhilwara Rajasthan,4.1,17,Regular,1.5,Adventure,Rebuilt battlements now popular for storytelling,No,Local Guide
Dudhiya Kund,Lake,24.9731,74.1319,Dudhiya Dungarpur Rajasthan,4.0,13,Regular,1.3,Relaxation,Tranquil dam pond with birds and fishing,No,Travel Blogs
Thamana Village,Village,26.5406,73.1057,Thamana Pali Rajasthan,4.1,17,Regular,1.4,Cultural,Hamlet with music traditions and rural crafts,No,Local Guide
Jethaji Ka Chabutra,Monument,26.5987,74.1569,Jetha Bhilwara Rajasthan,4.0,11,Regular,1.0,Historical,Old gathering platform now for folk stories,No,Travel Blogs
Dang Dam,Nature,23.6212,74.3302,Dang Banswara Rajasthan,4.0,21,Regular,1.4,Relaxation,Rain fed rural dam for irrigation and family strolls,No,Local Guide
Uldsar Temple,Temple,25.9221,73.9875,Uldsar Rajsamand Rajasthan,4.1,19,Regular,1.2,Spiritual,Mahadev shrine loved by cattle herders and pilgrims,No,Travel Blogs
Merta Chowk,Market,26.6581,74.0242,Merta Nagaur Rajasthan,4.1,28,Regular,1.2,Shopping,Crowded village square for grains cloth and craft,No,Local Guide
Kushalgarh Wildlife Sanctuary,Sanctuary,23.1308,74.4512,Kushalgarh Banswara Rajasthan,4.2,37,Regular,2.0,Relaxation,Forest sanctuary home to leopards and rare birds in tribal region,No,Local Guide
Luniyawas Village,Village,26.8935,75.8963,Luniyawas Jaipur Rajasthan,4.1,20,Regular,1.4,Cultural,Known for organic farming pottery workshops and rural festivals,No,Travel Blogs
Bhanwata Baori,Stepwell,26.7882,73.821,Bhanwata Jodhpur Rajasthan,4.0,13,Regular,1.0,Cultural,Community stepwell among fields for seasonal rituals,No,Local Guide
Barwa Haveli,Haveli,25.1252,73.9362,Barwa Pali Rajasthan,4.1,15,Regular,1.2,Cultural,Rural mansion with hand painted walls used in local fairs,No,Travel Blogs
Sankra Dunes,Nature,28.0674,75.1894,Sankra Jhunjhunu Rajasthan,4.1,12,Regular,1.5,Adventure,Expansive sands for village camel fair and folk shows,No,Local Guide
Kiradu Village,Village,25.803,71.4291,Kiradu Barmer Rajasthan,4.1,19,Regular,1.4,Cultural,Village famous for ruined temples and folk desert tales,No,Travel Blogs
Phalora Salt Flats,Nature,28.1424,75.4127,Phalora Churu Rajasthan,4.0,15,Regular,1.5,Relaxation,Expansive salt field shimmering after monsoon showers,No,Local Guide
Baran Jain Temple,Temple,25.1027,76.5443,Baran Baran Rajasthan,4.2,22,Regular,1.2,Spiritual,Peaceful marble temple revered during rural pilgrimages,No,Jain Info
Mahua Village Park,Park,25.4701,76.9841,Mahua Dausa Rajasthan,4.1,23,Regular,1.3,Family,Open garden space serving as a community field,No,Local Blogs
Aalecha Baori,Stepwell,26.9204,73.0178,Aalecha Jodhpur Rajasthan,4.0,11,Regular,1.0,Cultural,Historic water stepwell with traditional stair motifs,No,Local Guide
Tikawara Painted Haveli,Haveli,24.6895,74.2334,Tikawara Banswara Rajasthan,4.1,17,Regular,1.2,Cultural,Mansion adorned with rural wall paintings,No,Travel Blogs
Kalidevi Dham,Temple,26.0547,74.3327,Kalidevi Bhilwara Rajasthan,4.2,25,Regular,1.1,Spiritual,Ancient temple believed to protect farming villages,No,Local Guide
Karola Sand Patch,Nature,24.7041,73.2055,Karola Udaipur Rajasthan,4.1,16,Regular,1.5,Relaxation,Sandy area for cattle fairs and evening walks,No,Local Blogs
Dhanop Village,Village,25.7103,74.8481,Dhanop Bhilwara Rajasthan,4.0,13,Regular,1.4,Cultural,Famous for goddess temple and local folk dramas,No,Travel Blogs
Lakha Banjara Lake,Lake,24.8527,73.9857,Lakha Banjara Udaipur Rajasthan,4.0,15,Regular,1.3,Relaxation,Tranquil spot favored for fishing and visiting birds,No,Local Guide
Dhorimana Fort,Fort,25.2621,71.7791,Dhorimana Barmer Rajasthan,4.1,22,Regular,1.5,Adventure,Small fort on sand edge with market views,No,Travel Blogs
Kankani Potter Hamlet,Village,26.8542,72.6497,Kankani Jodhpur Rajasthan,4.1,19,Regular,1.3,Cultural,Village known for pottery craft lessons and folk music nights,No,Local Guide
Harji Temple,Temple,25.7028,73.327,Harji Pali Rajasthan,4.2,18,Regular,1.2,Spiritual,Folk temple in heart of rural Aravalli hills,No,Local Blogs
Morwani Dam,Nature,23.5613,74.3146,Morwani Banswara Rajasthan,4.1,24,Regular,1.4,Relaxation,Small picnicking spot nestled in the tribal hills,No,Travel Blogs
Kantharia Stepwell,Stepwell,26.2247,73.3402,Kantharia Pali Rajasthan,4.0,12,Regular,1.0,Cultural,Rural baori now lush with monsoon plants,No,Local Guide
Nagamatha Park,Park,24.9438,73.8625,Nagamatha Udaipur Rajasthan,4.1,21,Regular,1.3,Family,Family spot lined with flowers and play areas,No,Travel Blogs
Chauth Mata Mandir,Temple,25.7614,76.2791,Sawai Madhopur Rajasthan,4.3,208,Regular,1.2,Spiritual,Hilltop temple visited by devotees during fairs,Yes,TripAdvisor
Thanwala Baori,Stepwell,26.6942,74.0423,Thanwala Ajmer Rajasthan,4.0,12,Regular,1.0,Cultural,Baori with carved lions at village entry,No,Local Guide
Kherapa Village,Village,26.0909,73.4122,Kherapa Jodhpur Rajasthan,4.1,16,Regular,1.4,Cultural,Pottery village featuring clay works and local food,No,Travel Blogs
Bhandariya Lake,Lake,25.5933,74.9372,Bhandariya Bhilwara Rajasthan,4.0,17,Regular,1.3,Relaxation,Town lake famous for morning birdlife and fairs,No,Local Guide
Santha Sand Patch,Nature,26.347,73.5011,Santha Jodhpur Rajasthan,4.1,15,Regular,1.5,Adventure,Rolling sand area for herders and craft fairs,No,Local Blogs
Badgaon Painted Haveli,Haveli,26.9167,73.6632,Badgaon Jodhpur Rajasthan,4.0,11,Regular,1.2,Cultural,Painted merchant mansion in rural market,No,Travel Blogs
Bilara Park,Park,26.1805,73.7092,Bilara Jodhpur Rajasthan,4.1,32,Regular,1.3,Family,Main garden for family strollers and kite flying,No,Local Guide
Tikmani Baori,Stepwell,26.2314,73.0125,Tikmani Jodhpur Rajasthan,4.0,12,Regular,1.0,Cultural,Stepwell with relief sculptures at hamlet edge,No,Travel Blogs
Lalgarh Painted Village,Village,29.2393,74.6387,Lalgarh Bikaner Rajasthan,4.1,19,Regular,1.4,Cultural,Mud walled homes painted for Holi and Diwali,No,Local Guide
Rewasa Fort,Fort,27.7782,75.9125,Rewasa Sikar Rajasthan,4.0,18,Regular,1.6,Adventure,Faded fortification on hilly outcrop with rural tales,No,Travel Blogs
